,iid_pid,gender,condtn,samerace,race_o,field_cd,race,goal,date,go_out,career_c,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
1211,8016,0,2,1,2,13.0,2,5,5,2,9.0,11.0,29.0,30.0,15.0,20.0,10.0,10.0,15.0,9.0,9.0,8.0,8.0,7.0,6.0,25.0,1.0,3.0,40163.0,4.0,1.0,7.0,9.0,5.0,5.0,4.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0
1212,8017,0,2,0,3,13.0,2,5,5,2,9.0,6.0,29.0,30.0,10.0,25.0,20.0,8.0,7.0,5.0,6.0,6.0,7.0,6.0,6.0,25.0,1.0,3.0,40163.0,4.0,1.0,7.0,9.0,5.0,5.0,4.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0
1213,8018,0,2,0,6,13.0,2,5,5,2,9.0,27.0,30.0,30.0,0.0,30.0,30.0,10.0,0.0,7.0,10.0,10.0,10.0,10.0,7.733849472560655,25.0,1.0,3.0,40163.0,4.0,1.0,7.0,9.0,5.0,5.0,4.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0
1214,8019,0,2,0,4,13.0,2,5,5,2,9.0,-5.0,20.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,8.0,25.0,1.0,3.0,40163.0,4.0,1.0,7.0,9.0,5.0,5.0,4.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0
1215,8020,0,2,1,2,13.0,2,5,5,2,9.0,12.0,30.0,25.0,25.0,25.0,25.0,0.0,0.0,7.0,10.0,7.0,7.0,6.0,5.0,25.0,1.0,3.0,40163.0,4.0,1.0,7.0,9.0,5.0,5.0,4.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0
1216,8021,0,2,0,6,13.0,2,5,5,2,9.0,-8.0,32.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,7.0,7.0,5.0,4.0,4.0,25.0,1.0,3.0,40163.0,4.0,1.0,7.0,9.0,5.0,5.0,4.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0
1217,8022,0,2,0,2,5.0,3,1,4,2,5.0,35.0,23.0,25.0,20.0,15.0,20.0,5.0,15.0,6.0,8.0,8.0,5.0,5.0,3.0,27.0,5.0,7.0,54351.44617749714,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1218,8023,0,2,0,2,5.0,3,1,4,2,5.0,51.0,30.0,20.0,10.0,22.0,20.0,15.0,13.0,5.0,6.0,8.0,5.0,6.0,6.0,27.0,5.0,7.0,46185.00000000001,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1219,8024,0,2,0,2,5.0,3,1,4,2,5.0,51.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,10.0,10.0,9.0,8.0,5.0,27.0,5.0,7.0,60143.41730514621,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1220,8025,0,2,0,4,5.0,3,1,4,2,5.0,72.0,31.0,16.0,16.0,20.0,16.0,16.0,16.0,7.0,9.0,9.0,7.0,7.5224824498338325,7.792332234631219,27.0,5.0,7.0,34752.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1221,8026,0,2,0,1,5.0,3,1,4,2,5.0,-2.0,29.0,20.0,15.0,20.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,9.0,8.0,27.0,5.0,7.0,50807.70481783645,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1222,8027,0,2,1,3,5.0,3,1,4,2,5.0,66.0,32.0,20.0,20.0,20.0,15.0,10.0,15.0,4.0,6.0,7.0,7.0,6.0,9.0,27.0,5.0,7.0,46647.13016283156,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1223,8028,0,2,0,4,5.0,3,1,4,2,5.0,-15.0,24.0,25.0,26.0,15.0,10.0,9.0,15.0,5.0,8.0,8.0,6.0,5.6223001794251966,5.0,27.0,5.0,7.0,55185.01986406301,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1224,8029,0,2,0,4,5.0,3,1,4,2,5.0,-2.0,29.0,15.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,5.0,7.0,47096.31719511103,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1225,8030,0,2,0,2,5.0,3,1,4,2,5.0,12.0,28.0,20.0,10.0,20.0,20.0,20.0,0.0,5.0,7.0,10.0,6.0,9.0,5.0,27.0,5.0,7.0,47569.599596094704,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1226,8031,0,2,0,2,5.0,3,1,4,2,5.0,12.0,29.0,30.0,15.0,20.0,10.0,10.0,15.0,10.0,9.0,9.0,6.0,7.0,6.0,27.0,5.0,7.0,44596.900368049646,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1227,8032,0,2,1,3,5.0,3,1,4,2,5.0,59.0,29.0,30.0,10.0,25.0,20.0,8.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,27.0,5.0,7.0,62827.163390835536,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1228,8033,0,2,0,6,5.0,3,1,4,2,5.0,32.0,30.0,30.0,0.0,30.0,30.0,10.0,0.0,5.0,10.0,10.0,5.0,5.0,4.0,27.0,5.0,7.0,34817.6605645729,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1229,8034,0,2,0,4,5.0,3,1,4,2,5.0,0.0,20.0,30.0,10.0,10.0,30.0,10.0,10.0,6.0,10.0,10.0,8.0,7.0,10.0,27.0,5.0,7.0,59274.32391107652,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1230,8035,0,2,0,2,5.0,3,1,4,2,5.0,29.0,30.0,25.0,25.0,25.0,25.0,0.0,0.0,6.0,8.0,8.0,7.0,7.0,5.0,27.0,5.0,7.0,61569.18283801679,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1231,8036,0,2,0,6,5.0,3,1,4,2,5.0,29.0,32.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,7.0,6.0,6.0,6.0,4.0,27.0,5.0,7.0,38931.53806010523,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0
1232,8037,0,2,1,2,13.0,2,1,4,1,7.0,4.0,23.0,25.0,20.0,15.0,20.0,5.0,15.0,6.0,8.0,7.0,8.0,7.0,7.0,26.0,4.0,4.0,39110.01994127827,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1233,8038,0,2,1,2,13.0,2,1,4,1,7.0,38.0,30.0,20.0,10.0,22.0,20.0,15.0,13.0,5.0,6.0,7.0,5.0,8.0,7.0,26.0,4.0,4.0,47251.009131855535,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1234,8039,0,2,1,2,13.0,2,1,4,1,7.0,61.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,10.0,10.0,9.0,9.0,9.0,26.0,4.0,4.0,65100.740986849174,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1235,8040,0,2,0,4,13.0,2,1,4,1,7.0,65.0,31.0,16.0,16.0,20.0,16.0,16.0,16.0,10.0,9.0,10.0,7.0,10.0,8.362216922705885,26.0,4.0,4.0,55654.355340332,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1236,8041,0,2,0,1,13.0,2,1,4,1,7.0,14.0,29.0,20.0,15.0,20.0,15.0,15.0,15.0,10.0,10.0,9.0,10.0,10.0,10.0,26.0,4.0,4.0,65962.26166373608,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1237,8042,0,2,0,3,13.0,2,1,4,1,7.0,37.0,32.0,20.0,20.0,20.0,15.0,10.0,15.0,8.0,8.0,8.0,8.0,8.0,6.0,26.0,4.0,4.0,60334.33544951233,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1238,8043,0,2,0,4,13.0,2,1,4,1,7.0,4.0,24.0,25.0,26.0,15.0,10.0,9.0,15.0,6.0,5.0,8.0,6.0,7.0,3.0,26.0,4.0,4.0,37288.810953267224,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1239,8044,0,2,0,4,13.0,2,1,4,1,7.0,-19.0,29.0,15.0,20.0,20.0,20.0,5.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,4.0,4.0,28689.79438160885,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1240,8045,0,2,1,2,13.0,2,1,4,1,7.0,-7.0,28.0,20.0,10.0,20.0,20.0,20.0,0.0,8.0,7.0,8.0,7.0,8.0,8.0,26.0,4.0,4.0,55584.87111957241,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1241,8046,0,2,1,2,13.0,2,1,4,1,7.0,15.0,29.0,30.0,15.0,20.0,10.0,10.0,15.0,10.0,7.0,8.0,9.0,9.0,7.0,26.0,4.0,4.0,53415.708981123214,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1242,8047,0,2,0,3,13.0,2,1,4,1,7.0,3.0,29.0,30.0,10.0,25.0,20.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,26.0,4.0,4.0,29860.130856947482,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1243,8048,0,2,0,6,13.0,2,1,4,1,7.0,35.0,30.0,30.0,0.0,30.0,30.0,10.0,0.0,10.0,8.0,7.0,10.0,10.0,10.0,26.0,4.0,4.0,29997.581989828675,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1244,8049,0,2,0,4,13.0,2,1,4,1,7.0,-5.0,20.0,30.0,10.0,10.0,30.0,10.0,10.0,8.0,10.0,10.0,9.0,10.0,9.0,26.0,4.0,4.0,59629.94681191865,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1245,8050,0,2,1,2,13.0,2,1,4,1,7.0,3.0,30.0,25.0,25.0,25.0,25.0,0.0,0.0,7.0,6.0,8.0,6.0,8.0,7.0,26.0,4.0,4.0,29438.174786316387,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1246,8051,0,2,0,6,13.0,2,1,4,1,7.0,7.0,32.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,6.0,6.0,5.0,5.0,4.0,26.0,4.0,4.0,46068.837067498025,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0
1247,8052,0,2,1,2,13.0,2,1,4,3,7.0,23.0,23.0,25.0,20.0,15.0,20.0,5.0,15.0,8.0,6.0,7.0,7.0,7.0,7.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1248,8053,0,2,1,2,13.0,2,1,4,3,7.0,44.0,30.0,20.0,10.0,22.0,20.0,15.0,13.0,6.0,7.0,7.0,5.0,6.0,5.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1249,8054,0,2,1,2,13.0,2,1,4,3,7.0,47.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,10.0,10.0,10.0,8.0,5.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1250,8055,0,2,0,4,13.0,2,1,4,3,7.0,42.0,31.0,16.0,16.0,20.0,16.0,16.0,16.0,8.0,7.0,8.0,6.0,7.302584902100993,6.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1251,8056,0,2,0,1,13.0,2,1,4,3,7.0,-8.0,29.0,20.0,15.0,20.0,15.0,15.0,15.0,9.0,10.0,10.0,10.0,10.0,9.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1252,8057,0,2,0,3,13.0,2,1,4,3,7.0,37.0,32.0,20.0,20.0,20.0,15.0,10.0,15.0,9.0,7.0,8.0,7.0,7.0,6.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1253,8058,0,2,0,4,13.0,2,1,4,3,7.0,-29.0,24.0,25.0,26.0,15.0,10.0,9.0,15.0,8.0,6.0,7.0,7.0,5.0,2.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1254,8059,0,2,0,4,13.0,2,1,4,3,7.0,-3.0,29.0,15.0,20.0,20.0,20.0,5.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1255,8060,0,2,1,2,13.0,2,1,4,3,7.0,-7.0,28.0,20.0,10.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,5.0,8.0,8.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1256,8061,0,2,1,2,13.0,2,1,4,3,7.0,-9.0,29.0,30.0,15.0,20.0,10.0,10.0,15.0,8.0,6.0,6.0,6.0,7.0,5.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1257,8062,0,2,0,3,13.0,2,1,4,3,7.0,45.0,29.0,30.0,10.0,25.0,20.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,5.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1258,8063,0,2,0,6,13.0,2,1,4,3,7.0,54.0,30.0,30.0,0.0,30.0,30.0,10.0,0.0,7.0,8.0,10.0,1.0,10.0,2.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1259,8064,0,2,0,4,13.0,2,1,4,3,7.0,16.0,20.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,9.0,10.0,9.0,8.0,7.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1260,8065,0,2,1,2,13.0,2,1,4,3,7.0,27.0,30.0,25.0,25.0,25.0,25.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1261,8066,0,2,0,6,13.0,2,1,4,3,7.0,7.0,32.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,6.0,7.0,5.0,7.0,5.0,27.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0
1262,8067,0,2,1,2,5.0,2,1,4,1,5.0,45.0,23.0,25.0,20.0,15.0,20.0,5.0,15.0,7.0,6.0,6.0,6.0,5.0,6.0,26.0,4.0,6.0,60889.05765757761,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1263,8068,0,2,1,2,5.0,2,1,4,1,5.0,36.0,30.0,20.0,10.0,22.0,20.0,15.0,13.0,7.29119020465243,7.895046136409859,8.18843220472771,6.980720341212852,8.171348409605983,7.567492477848552,26.0,4.0,6.0,45182.27892684058,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1264,8069,0,2,1,2,5.0,2,1,4,1,5.0,59.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,10.0,9.0,10.0,9.0,6.0,26.0,4.0,6.0,55740.58573650431,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1265,8070,0,2,0,4,5.0,2,1,4,1,5.0,45.0,31.0,16.0,16.0,20.0,16.0,16.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,4.0,6.0,59254.038099443474,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1266,8071,0,2,0,1,5.0,2,1,4,1,5.0,5.0,29.0,20.0,15.0,20.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,4.0,6.0,49446.983153890964,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1267,8072,0,2,0,3,5.0,2,1,4,1,5.0,55.0,32.0,20.0,20.0,20.0,15.0,10.0,15.0,6.0,8.0,9.0,6.0,7.0,7.0,26.0,4.0,6.0,76309.76932029943,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1268,8073,0,2,0,4,5.0,2,1,4,1,5.0,-7.0,24.0,25.0,26.0,15.0,10.0,9.0,15.0,5.0,4.0,5.0,5.0,4.0,2.0,26.0,4.0,6.0,40652.64765196676,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1269,8074,0,2,0,4,5.0,2,1,4,1,5.0,11.0,29.0,15.0,20.0,20.0,20.0,5.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,4.0,6.0,63555.28714800587,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1270,8075,0,2,1,2,5.0,2,1,4,1,5.0,8.0,28.0,20.0,10.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,7.0,10.0,26.0,4.0,6.0,46895.08470003217,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1271,8076,0,2,1,2,5.0,2,1,4,1,5.0,19.0,29.0,30.0,15.0,20.0,10.0,10.0,15.0,9.0,10.0,9.0,7.0,7.0,8.0,26.0,4.0,6.0,44479.76492120915,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1272,8077,0,2,0,3,5.0,2,1,4,1,5.0,54.0,29.0,30.0,10.0,25.0,20.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,26.0,4.0,6.0,70953.08686967392,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1273,8078,0,2,0,6,5.0,2,1,4,1,5.0,54.0,30.0,30.0,0.0,30.0,30.0,10.0,0.0,10.0,10.0,10.0,8.0,8.0,2.0,26.0,4.0,6.0,54992.85819386945,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1274,8079,0,2,0,4,5.0,2,1,4,1,5.0,-14.0,20.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,8.0,9.0,9.0,7.0,8.0,26.0,4.0,6.0,35480.21020016257,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1275,8080,0,2,1,2,5.0,2,1,4,1,5.0,34.0,30.0,25.0,25.0,25.0,25.0,0.0,0.0,7.0,7.0,9.0,8.0,8.0,8.0,26.0,4.0,6.0,61863.06344179108,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1276,8081,0,2,0,6,5.0,2,1,4,1,5.0,-19.0,32.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,7.0,6.0,7.0,6.0,5.0,26.0,4.0,6.0,56211.39347796731,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0
1277,8082,1,2,1,2,9.0,2,2,3,2,2.0,7.0,24.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,7.0,5.5,4.0,4.0,3.0,23.0,8.0,1.0,78844.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
1278,8083,1,2,1,2,9.0,2,2,3,2,2.0,65.0,24.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,10.0,10.0,9.0,8.0,7.0,23.0,8.0,1.0,78844.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,25.0,20.0,15.0,20.0,5.0,15.0
