iid_pid,race,date,career_c,age_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,clubbing,concerts,music,match
813,2.0,3.0,9.0,26.0,8.0,6.0,7.0,7.0,7.0,5.0,23.0,10.0,7.0,6.0,9.0,1
812,2.0,3.0,9.0,28.0,7.0,5.0,5.0,7.0,6.0,2.695879855957046,23.0,10.0,7.0,6.0,9.0,1
811,2.0,3.0,9.0,27.0,6.0,4.0,5.0,6.0,4.0,3.0,23.0,10.0,7.0,6.0,9.0,0
810,2.0,3.0,9.0,22.0,8.0,8.0,7.0,7.0,7.0,5.0,23.0,10.0,7.0,6.0,9.0,0
809,2.0,3.0,9.0,29.0,7.0,6.0,6.0,7.0,9.0,5.0,23.0,10.0,7.0,6.0,9.0,0
808,1.0,4.0,1.0,24.0,6.0,7.0,8.0,10.0,7.0,4.870167314831567,23.0,1.0,10.0,7.0,10.0,0
807,1.0,4.0,1.0,23.0,8.0,8.0,8.0,8.0,9.0,8.0,23.0,1.0,10.0,7.0,10.0,1
806,1.0,4.0,1.0,27.0,5.0,7.0,6.0,7.0,4.0,5.0,23.0,1.0,10.0,7.0,10.0,0
805,1.0,4.0,1.0,26.0,5.0,6.0,8.0,6.0,8.0,4.0,23.0,1.0,10.0,7.0,10.0,0
804,1.0,4.0,1.0,25.0,6.0,8.0,8.0,8.0,8.0,6.0,23.0,1.0,10.0,7.0,10.0,0
803,1.0,4.0,1.0,21.0,4.0,4.0,5.0,6.0,6.0,5.0,23.0,1.0,10.0,7.0,10.0,0
802,1.0,4.0,1.0,30.0,7.0,7.0,6.0,6.0,6.0,4.0,23.0,1.0,10.0,7.0,10.0,0
801,1.0,4.0,1.0,27.0,8.0,8.0,7.0,9.0,7.0,5.0,23.0,1.0,10.0,7.0,10.0,0
800,1.0,4.0,1.0,24.0,9.0,8.0,7.0,10.0,9.0,8.0,23.0,1.0,10.0,7.0,10.0,1
799,1.0,4.0,1.0,23.0,7.0,7.0,8.0,8.0,7.0,8.0,23.0,1.0,10.0,7.0,10.0,1
798,1.0,4.0,1.0,22.0,6.0,8.0,7.0,6.0,5.0,3.0,23.0,1.0,10.0,7.0,10.0,0
797,1.0,4.0,1.0,26.0,4.0,6.0,6.0,5.0,6.0,6.0,23.0,1.0,10.0,7.0,10.0,0
796,1.0,4.0,1.0,22.0,5.0,6.0,6.0,4.0,3.0,4.0,23.0,1.0,10.0,7.0,10.0,0
795,1.0,4.0,1.0,23.0,6.0,6.0,6.0,6.0,6.0,4.0,23.0,1.0,10.0,7.0,10.0,0
794,1.0,4.0,1.0,25.0,7.0,7.0,7.0,8.0,8.0,6.0,23.0,1.0,10.0,7.0,10.0,0
793,1.0,4.0,1.0,27.0,8.0,7.0,7.0,4.980683997722683,5.743420373838041,2.0,23.0,1.0,10.0,7.0,10.0,0
792,1.0,4.0,1.0,21.0,6.0,8.0,7.0,6.0,7.0,5.0,23.0,1.0,10.0,7.0,10.0,0
791,1.0,4.0,1.0,27.0,6.0,7.0,7.0,7.0,7.0,7.0,23.0,1.0,10.0,7.0,10.0,0
790,1.0,4.0,1.0,21.0,5.0,9.0,9.0,8.0,9.0,5.0,23.0,1.0,10.0,7.0,10.0,0
789,2.0,5.0,7.0,24.0,4.0,8.0,8.0,5.0,6.0,6.384737507194288,28.0,1.0,3.0,9.0,9.0,0
788,2.0,5.0,7.0,23.0,3.0,9.0,9.0,5.0,9.0,5.0,28.0,1.0,3.0,9.0,9.0,0
787,2.0,5.0,7.0,27.0,4.0,3.0,4.0,2.0,3.0,3.0,28.0,1.0,3.0,9.0,9.0,0
786,2.0,5.0,7.0,26.0,3.0,4.0,6.0,4.0,5.0,2.0,28.0,1.0,3.0,9.0,9.0,0
785,2.0,5.0,7.0,25.0,6.0,8.0,8.0,6.0,7.0,9.0,28.0,1.0,3.0,9.0,9.0,0
784,2.0,5.0,7.0,21.0,4.0,6.0,6.0,5.0,7.0,3.0,28.0,1.0,3.0,9.0,9.0,0
783,2.0,5.0,7.0,30.0,5.0,6.0,5.0,5.0,6.0,8.0,28.0,1.0,3.0,9.0,9.0,0
782,2.0,5.0,7.0,27.0,7.0,6.0,9.0,8.0,9.0,9.0,28.0,1.0,3.0,9.0,9.0,0
781,2.0,5.0,7.0,24.0,4.0,5.0,6.0,4.0,5.0,5.0,28.0,1.0,3.0,9.0,9.0,0
780,2.0,5.0,7.0,23.0,3.0,5.0,8.0,4.0,7.0,6.0,28.0,1.0,3.0,9.0,9.0,0
779,2.0,5.0,7.0,22.0,6.0,7.0,6.0,4.0,6.0,5.0,28.0,1.0,3.0,9.0,9.0,0
778,2.0,5.0,7.0,26.0,4.0,5.0,6.5,5.0,5.0,6.0,28.0,1.0,3.0,9.0,9.0,0
777,2.0,5.0,7.0,22.0,2.0,4.0,7.0,3.0,6.0,2.0,28.0,1.0,3.0,9.0,9.0,0
776,2.0,5.0,7.0,23.0,2.0,8.0,7.0,2.0,7.0,2.0,28.0,1.0,3.0,9.0,9.0,0
775,2.0,5.0,7.0,25.0,5.0,8.0,8.0,6.0,9.0,6.0,28.0,1.0,3.0,9.0,9.0,0
774,2.0,5.0,7.0,27.0,6.0,8.0,7.176256933294997,8.0,8.0,8.0,28.0,1.0,3.0,9.0,9.0,0
773,2.0,5.0,7.0,21.0,6.0,7.0,6.0,6.0,5.0,5.0,28.0,1.0,3.0,9.0,9.0,0
772,2.0,5.0,7.0,27.0,4.0,5.0,5.0,4.0,5.0,4.0,28.0,1.0,3.0,9.0,9.0,0
771,2.0,5.0,7.0,21.0,6.0,8.0,7.0,6.0,8.0,2.0,28.0,1.0,3.0,9.0,9.0,0
770,2.0,6.0,4.0,24.0,8.0,7.0,9.0,5.0,5.0,6.365813529451383,28.0,2.0,4.0,9.0,9.0,0
769,2.0,6.0,4.0,23.0,3.0,9.0,9.0,3.0,9.0,5.0,28.0,2.0,4.0,9.0,9.0,0
768,2.0,6.0,4.0,27.0,7.0,7.0,7.0,4.0,7.0,4.0,28.0,2.0,4.0,9.0,9.0,0
767,2.0,6.0,4.0,26.0,9.0,8.0,8.0,5.0,6.0,7.0,28.0,2.0,4.0,9.0,9.0,0
766,2.0,6.0,4.0,25.0,8.0,8.0,8.0,8.0,8.0,6.0,28.0,2.0,4.0,9.0,9.0,1
765,2.0,6.0,4.0,21.0,5.0,4.0,6.0,3.0,7.0,3.0,28.0,2.0,4.0,9.0,9.0,0
764,2.0,6.0,4.0,30.0,8.0,7.0,5.0,6.0,7.0,4.0,28.0,2.0,4.0,9.0,9.0,0
763,2.0,6.0,4.0,27.0,7.0,6.0,9.0,8.0,9.0,9.0,28.0,2.0,4.0,9.0,9.0,0
762,2.0,6.0,4.0,24.0,7.0,7.0,7.0,6.0,6.0,6.0,28.0,2.0,4.0,9.0,9.0,0
761,2.0,6.0,4.0,23.0,7.0,7.0,8.0,7.0,9.0,7.0,28.0,2.0,4.0,9.0,9.0,0
760,2.0,6.0,4.0,22.0,9.0,8.0,8.0,5.0,7.0,5.676794010916495,28.0,2.0,4.0,9.0,9.0,0
759,2.0,6.0,4.0,26.0,6.0,6.0,7.0,5.0,6.0,7.0,28.0,2.0,4.0,9.0,9.0,0
758,2.0,6.0,4.0,22.0,6.0,4.0,8.0,3.0,8.0,2.0,28.0,2.0,4.0,9.0,9.0,0
757,2.0,6.0,4.0,23.0,6.0,8.0,8.0,6.0,7.0,5.0,28.0,2.0,4.0,9.0,9.0,0
756,2.0,6.0,4.0,25.0,7.0,8.0,9.0,7.0,8.0,5.0,28.0,2.0,4.0,9.0,9.0,0
755,2.0,6.0,4.0,27.0,8.0,6.941445165898598,7.4707225829493,7.0,8.0,8.0,28.0,2.0,4.0,9.0,9.0,0
754,2.0,6.0,4.0,21.0,6.16190966330392,7.065235417499864,7.8916035744864015,5.868159215067314,6.717971731472939,6.988277820290458,28.0,2.0,4.0,9.0,9.0,0
753,2.0,6.0,4.0,27.0,7.0,7.0,8.0,6.0,7.0,8.0,28.0,2.0,4.0,9.0,9.0,0
752,2.0,6.0,4.0,21.0,6.0,8.0,7.0,7.0,7.0,2.0,28.0,2.0,4.0,9.0,9.0,0
751,2.0,4.0,1.0,24.0,3.0,9.0,9.0,6.0,9.0,4.848999417506693,21.0,10.0,3.0,3.0,5.0,0
750,2.0,4.0,1.0,23.0,2.0,9.0,9.0,3.0,8.0,3.0,21.0,10.0,3.0,3.0,5.0,0
749,2.0,4.0,1.0,27.0,2.0,6.0,6.0,6.0,4.0,5.0,21.0,10.0,3.0,3.0,5.0,1
748,2.0,4.0,1.0,26.0,1.0,5.0,5.0,2.0,5.0,2.0,21.0,10.0,3.0,3.0,5.0,0
747,2.0,4.0,1.0,25.0,6.0,7.0,10.0,7.0,7.0,9.0,21.0,10.0,3.0,3.0,5.0,0
746,2.0,4.0,1.0,21.0,4.0,4.0,5.0,4.0,5.0,3.0,21.0,10.0,3.0,3.0,5.0,0
745,2.0,4.0,1.0,30.0,9.0,9.0,8.0,9.0,7.0,9.0,21.0,10.0,3.0,3.0,5.0,0
744,2.0,4.0,1.0,27.0,4.0,7.0,6.0,6.0,9.0,4.0,21.0,10.0,3.0,3.0,5.0,0
743,2.0,4.0,1.0,24.0,3.0,8.0,8.0,5.0,5.0,5.0,21.0,10.0,3.0,3.0,5.0,0
742,2.0,4.0,1.0,23.0,3.0,7.0,8.0,6.0,7.0,5.0,21.0,10.0,3.0,3.0,5.0,0
741,2.0,4.0,1.0,22.0,6.0,8.0,8.0,5.0,7.0,5.0,21.0,10.0,3.0,3.0,5.0,0
740,2.0,4.0,1.0,26.0,7.0,7.666666666666667,8.333333333333334,8.0,7.333333333333333,6.666666666666667,21.0,10.0,3.0,3.0,5.0,0
739,2.0,4.0,1.0,22.0,1.0,3.0,7.0,1.0,4.0,2.0,21.0,10.0,3.0,3.0,5.0,0
738,2.0,4.0,1.0,23.0,2.0,7.0,6.0,4.0,4.0,4.0,21.0,10.0,3.0,3.0,5.0,0
737,2.0,4.0,1.0,25.0,5.0,4.0,7.0,5.0,9.0,7.0,21.0,10.0,3.0,3.0,5.0,0
736,2.0,4.0,1.0,27.0,4.0,7.737679121711056,7.759469215409548,6.0,8.0,7.0,21.0,10.0,3.0,3.0,5.0,0
735,2.0,4.0,1.0,21.0,6.0,6.0,5.0,7.0,5.0,6.0,21.0,10.0,3.0,3.0,5.0,0
734,2.0,4.0,1.0,27.0,3.0,6.0,7.0,5.0,5.0,4.0,21.0,10.0,3.0,3.0,5.0,0
733,2.0,4.0,1.0,21.0,5.0,8.0,8.0,5.0,8.0,2.0,21.0,10.0,3.0,3.0,5.0,0
732,2.0,5.0,1.0,24.0,3.0,1.0,8.0,1.0,9.0,4.460861029926757,23.0,5.0,4.0,1.0,2.0,0
731,2.0,5.0,1.0,23.0,8.0,7.0,9.0,8.0,8.0,3.0,23.0,5.0,4.0,1.0,2.0,0
730,2.0,5.0,1.0,27.0,7.0,4.0,7.0,7.0,6.0,8.0,23.0,5.0,4.0,1.0,2.0,0
729,2.0,5.0,1.0,26.0,5.0,2.0,6.0,2.0,5.0,4.0,23.0,5.0,4.0,1.0,2.0,1
728,2.0,5.0,1.0,25.0,8.0,8.0,6.0,6.0,7.0,6.0,23.0,5.0,4.0,1.0,2.0,0
727,2.0,5.0,1.0,21.0,3.0,3.0,4.0,2.0,2.0,2.0,23.0,5.0,4.0,1.0,2.0,0
726,2.0,5.0,1.0,30.0,7.0,5.0,9.0,1.0,9.0,2.0,23.0,5.0,4.0,1.0,2.0,0
725,2.0,5.0,1.0,27.0,5.0,6.0,7.0,6.0,7.0,5.0,23.0,5.0,4.0,1.0,2.0,0
724,2.0,5.0,1.0,24.0,4.0,6.0,5.0,5.0,5.0,5.0,23.0,5.0,4.0,1.0,2.0,0
723,2.0,5.0,1.0,23.0,5.0,5.0,5.0,2.0,4.0,3.0,23.0,5.0,4.0,1.0,2.0,0
722,2.0,5.0,1.0,22.0,6.0,7.0,7.0,4.0,6.0,6.0,23.0,5.0,4.0,1.0,2.0,0
721,2.0,5.0,1.0,26.0,5.0,4.5,6.0,4.0,5.5,6.0,23.0,5.0,4.0,1.0,2.0,0
720,2.0,5.0,1.0,22.0,1.0,2.0,6.0,1.0,6.0,2.0,23.0,5.0,4.0,1.0,2.0,0
719,2.0,5.0,1.0,23.0,6.0,7.0,6.0,5.0,6.0,6.0,23.0,5.0,4.0,1.0,2.0,0
718,2.0,5.0,1.0,25.0,6.0,5.0,8.0,7.0,10.0,8.0,23.0,5.0,4.0,1.0,2.0,0
717,2.0,5.0,1.0,27.0,6.0,6.0,8.0,7.0,8.0,5.999999999999999,23.0,5.0,4.0,1.0,2.0,0
716,2.0,5.0,1.0,21.0,7.0,6.0,5.0,4.0,4.0,4.0,23.0,5.0,4.0,1.0,2.0,0
715,2.0,5.0,1.0,27.0,3.0,4.0,5.0,4.0,4.0,2.0,23.0,5.0,4.0,1.0,2.0,0
714,2.0,5.0,1.0,21.0,7.0,4.0,6.0,4.0,4.0,2.0,23.0,5.0,4.0,1.0,2.0,0
713,1.0,6.0,1.0,24.0,5.0,6.0,8.0,10.0,8.0,5.059056774267406,27.0,4.0,10.0,7.0,10.0,0
712,1.0,6.0,1.0,23.0,8.0,8.0,8.0,9.0,9.0,7.0,27.0,4.0,10.0,7.0,10.0,1
711,1.0,6.0,1.0,27.0,6.0,3.0,6.0,8.0,4.0,4.0,27.0,4.0,10.0,7.0,10.0,0
710,1.0,6.0,1.0,26.0,5.0,4.0,8.0,5.0,8.0,3.0,27.0,4.0,10.0,7.0,10.0,0
709,1.0,6.0,1.0,25.0,6.0,8.0,8.0,10.0,8.0,9.0,27.0,4.0,10.0,7.0,10.0,1
708,1.0,6.0,1.0,21.0,4.0,4.0,6.0,6.0,7.0,4.0,27.0,4.0,10.0,7.0,10.0,0
707,1.0,6.0,1.0,30.0,7.0,9.0,7.0,7.0,10.0,5.0,27.0,4.0,10.0,7.0,10.0,0
706,1.0,6.0,1.0,27.0,7.0,8.0,8.0,9.0,8.0,4.0,27.0,4.0,10.0,7.0,10.0,0
705,1.0,6.0,1.0,24.0,9.0,7.0,8.0,9.0,8.0,8.0,27.0,4.0,10.0,7.0,10.0,1
704,1.0,6.0,1.0,23.0,7.0,7.0,8.0,8.0,7.0,7.0,27.0,4.0,10.0,7.0,10.0,0
703,1.0,6.0,1.0,22.0,7.0,7.0,7.0,7.0,7.0,6.244261672308448,27.0,4.0,10.0,7.0,10.0,0
702,1.0,6.0,1.0,26.0,5.0,8.0,9.0,5.0,8.0,6.0,27.0,4.0,10.0,7.0,10.0,0
701,1.0,6.0,1.0,22.0,6.0,5.0,6.0,7.0,8.0,4.0,27.0,4.0,10.0,7.0,10.0,1
700,1.0,6.0,1.0,23.0,7.0,6.0,6.0,7.0,6.0,6.0,27.0,4.0,10.0,7.0,10.0,0
699,1.0,6.0,1.0,25.0,9.0,8.0,9.0,8.0,10.0,7.0,27.0,4.0,10.0,7.0,10.0,0
698,1.0,6.0,1.0,27.0,6.0,8.0,8.857083000402742,8.0,7.569956415097737,6.002585172220974,27.0,4.0,10.0,7.0,10.0,0
697,1.0,6.0,1.0,21.0,6.0,6.0,7.0,8.0,8.0,7.0,27.0,4.0,10.0,7.0,10.0,0
696,1.0,6.0,1.0,27.0,5.0,6.0,7.0,7.0,7.0,7.0,27.0,4.0,10.0,7.0,10.0,0
695,1.0,6.0,1.0,21.0,5.0,7.0,7.0,7.0,7.0,6.0,27.0,4.0,10.0,7.0,10.0,0
694,4.0,3.0,7.0,24.0,5.0,7.0,7.0,7.0,9.0,4.6735547757042495,25.0,1.0,7.0,5.0,8.0,0
693,4.0,3.0,7.0,23.0,9.0,9.0,9.0,8.0,5.0,3.0,25.0,1.0,7.0,5.0,8.0,1
692,4.0,3.0,7.0,27.0,6.0,5.0,5.0,4.0,4.0,4.0,25.0,1.0,7.0,5.0,8.0,0
691,4.0,3.0,7.0,26.0,4.0,5.0,8.0,8.0,10.0,8.0,25.0,1.0,7.0,5.0,8.0,1
690,4.0,3.0,7.0,25.0,7.0,9.0,9.0,9.0,9.0,10.0,25.0,1.0,7.0,5.0,8.0,1
689,4.0,3.0,7.0,21.0,7.0,8.0,8.0,7.0,8.0,6.0,25.0,1.0,7.0,5.0,8.0,1
688,4.0,3.0,7.0,30.0,6.0,7.0,8.0,5.0,7.0,5.0,25.0,1.0,7.0,5.0,8.0,0
687,4.0,3.0,7.0,27.0,6.0,8.0,9.0,9.0,6.0,6.0,25.0,1.0,7.0,5.0,8.0,0
686,4.0,3.0,7.0,24.0,7.0,8.0,8.0,6.0,7.0,5.0,25.0,1.0,7.0,5.0,8.0,1
685,4.0,3.0,7.0,23.0,8.0,7.0,7.0,7.0,7.0,7.0,25.0,1.0,7.0,5.0,8.0,1
684,4.0,3.0,7.0,22.0,7.0,5.0,6.0,8.0,6.0,4.0,25.0,1.0,7.0,5.0,8.0,0
683,4.0,3.0,7.0,26.0,3.0,5.0,7.0,5.5,5.0,4.0,25.0,1.0,7.0,5.0,8.0,0
682,4.0,3.0,7.0,22.0,4.0,5.0,4.0,5.0,6.0,5.447342277952849,25.0,1.0,7.0,5.0,8.0,0
681,4.0,3.0,7.0,23.0,5.0,8.0,8.0,7.0,7.0,6.0,25.0,1.0,7.0,5.0,8.0,0
680,4.0,3.0,7.0,25.0,8.0,8.0,9.0,8.0,9.0,8.0,25.0,1.0,7.0,5.0,8.0,0
679,4.0,3.0,7.0,27.0,6.0,5.621199997091996,7.009460148029305,8.0,5.611739849062692,6.0,25.0,1.0,7.0,5.0,8.0,0
678,4.0,3.0,7.0,21.0,7.0,7.0,6.0,7.0,6.0,7.0,25.0,1.0,7.0,5.0,8.0,0
677,4.0,3.0,7.0,27.0,6.0,7.0,7.0,5.0,7.0,4.0,25.0,1.0,7.0,5.0,8.0,0
676,4.0,3.0,7.0,21.0,9.0,9.0,10.0,9.0,9.0,8.0,25.0,1.0,7.0,5.0,8.0,0
675,2.0,5.0,6.0,24.0,8.0,5.0,6.0,7.0,5.0,5.0,22.0,9.0,8.0,6.0,8.0,0
674,2.0,5.0,6.0,23.0,8.0,6.0,5.0,8.0,5.0,3.0,22.0,9.0,8.0,6.0,8.0,0
673,2.0,5.0,6.0,27.0,8.0,5.0,6.0,9.0,4.0,6.0,22.0,9.0,8.0,6.0,8.0,0
672,2.0,5.0,6.0,26.0,3.0,1.0,2.0,2.0,2.0,3.0,22.0,9.0,8.0,6.0,8.0,0
671,2.0,5.0,6.0,25.0,8.0,8.0,7.0,8.0,7.0,6.0,22.0,9.0,8.0,6.0,8.0,0
670,2.0,5.0,6.0,21.0,5.0,4.0,3.0,3.0,2.0,2.0,22.0,9.0,8.0,6.0,8.0,0
669,2.0,5.0,6.0,30.0,8.0,7.0,6.0,6.0,7.0,8.0,22.0,9.0,8.0,6.0,8.0,0
668,2.0,5.0,6.0,27.0,7.0,8.0,7.0,9.0,6.0,4.0,22.0,9.0,8.0,6.0,8.0,0
667,2.0,5.0,6.0,24.0,8.0,9.0,8.0,8.0,8.0,8.0,22.0,9.0,8.0,6.0,8.0,1
666,2.0,5.0,6.0,23.0,7.0,7.0,5.0,7.0,5.0,7.0,22.0,9.0,8.0,6.0,8.0,0
665,2.0,5.0,6.0,22.0,8.0,7.0,8.0,8.0,8.0,6.0,22.0,9.0,8.0,6.0,8.0,0
664,2.0,5.0,6.0,26.0,6.0,6.0,5.0,6.0,4.0,4.0,22.0,9.0,8.0,6.0,8.0,0
663,2.0,5.0,6.0,22.0,4.0,6.0,4.0,5.0,6.0,7.0,22.0,9.0,8.0,6.0,8.0,0
662,2.0,5.0,6.0,23.0,6.0,5.0,5.0,7.0,6.0,3.0,22.0,9.0,8.0,6.0,8.0,0
661,2.0,5.0,6.0,25.0,7.0,8.0,8.0,8.0,6.0,6.0,22.0,9.0,8.0,6.0,8.0,0
660,2.0,5.0,6.0,27.0,7.0,7.0,7.0,8.0,7.0,4.212588120913842,22.0,9.0,8.0,6.0,8.0,0
659,2.0,5.0,6.0,21.0,6.0,6.0,6.0,8.0,6.0,5.0,22.0,9.0,8.0,6.0,8.0,0
658,2.0,5.0,6.0,27.0,7.0,7.0,7.0,7.0,7.0,6.0,22.0,9.0,8.0,6.0,8.0,0
657,2.0,5.0,6.0,21.0,7.0,7.0,7.0,5.0,6.0,3.0,22.0,9.0,8.0,6.0,8.0,0
656,2.0,6.0,2.0,24.0,5.0,5.0,8.0,8.0,5.0,7.0,30.0,2.0,4.0,8.0,7.0,1
655,2.0,6.0,2.0,23.0,7.0,9.0,7.0,7.0,4.0,3.0,30.0,2.0,4.0,8.0,7.0,0
654,2.0,6.0,2.0,27.0,3.0,5.0,7.0,6.0,6.0,6.0,30.0,2.0,4.0,8.0,7.0,0
653,2.0,6.0,2.0,26.0,1.0,3.0,5.0,1.0,2.0,1.0,30.0,2.0,4.0,8.0,7.0,0
652,2.0,6.0,2.0,25.0,5.0,6.0,8.0,8.0,7.0,8.0,30.0,2.0,4.0,8.0,7.0,0
651,2.0,6.0,2.0,21.0,3.0,3.0,5.0,3.0,5.0,3.0,30.0,2.0,4.0,8.0,7.0,0
650,2.0,6.0,2.0,30.0,4.0,5.0,6.0,7.0,7.0,4.0,30.0,2.0,4.0,8.0,7.0,0
649,2.0,6.0,2.0,27.0,7.0,9.0,8.0,7.0,8.0,8.0,30.0,2.0,4.0,8.0,7.0,0
648,2.0,6.0,2.0,24.0,2.0,3.0,4.0,2.0,6.0,2.0,30.0,2.0,4.0,8.0,7.0,0
647,2.0,6.0,2.0,23.0,5.0,5.0,5.0,7.0,7.0,6.0,30.0,2.0,4.0,8.0,7.0,0
646,2.0,6.0,2.0,22.0,5.0,6.0,6.0,7.0,6.0,3.875520672392244,30.0,2.0,4.0,8.0,7.0,0
645,2.0,6.0,2.0,26.0,4.0,6.0,6.0,5.0,4.0,3.0,30.0,2.0,4.0,8.0,7.0,0
644,2.0,6.0,2.0,22.0,1.0,4.0,5.0,4.0,4.0,4.0,30.0,2.0,4.0,8.0,7.0,0
643,2.0,6.0,2.0,23.0,3.0,7.0,6.0,4.0,6.0,2.0,30.0,2.0,4.0,8.0,7.0,0
642,2.0,6.0,2.0,25.0,3.0,8.0,9.0,8.0,10.0,5.0,30.0,2.0,4.0,8.0,7.0,0
641,2.0,6.0,2.0,27.0,5.0,7.0,7.0,7.0,7.0,7.0,30.0,2.0,4.0,8.0,7.0,0
640,2.0,6.0,2.0,21.0,5.0,6.0,7.0,6.0,6.0,6.0,30.0,2.0,4.0,8.0,7.0,0
639,2.0,6.0,2.0,27.0,5.0,7.0,7.0,6.0,6.0,5.0,30.0,2.0,4.0,8.0,7.0,0
638,2.0,6.0,2.0,21.0,4.0,7.0,7.0,4.0,7.0,3.0,30.0,2.0,4.0,8.0,7.0,0
637,2.0,6.0,7.0,24.0,8.0,6.0,9.0,9.0,6.0,7.893108173375832,26.0,2.0,7.0,5.0,6.0,0
636,2.0,6.0,7.0,23.0,10.0,6.0,6.0,9.0,5.0,3.0,26.0,2.0,7.0,5.0,6.0,0
635,2.0,6.0,7.0,27.0,8.0,5.0,9.0,7.0,6.0,5.0,26.0,2.0,7.0,5.0,6.0,0
634,2.0,6.0,7.0,26.0,2.0,5.0,4.0,3.0,4.0,2.0,26.0,2.0,7.0,5.0,6.0,0
633,2.0,6.0,7.0,25.0,8.0,8.0,9.0,9.0,8.0,10.0,26.0,2.0,7.0,5.0,6.0,1
632,2.0,6.0,7.0,21.0,9.0,8.0,9.0,7.0,8.0,7.674612307156081,26.0,2.0,7.0,5.0,6.0,1
631,2.0,6.0,7.0,30.0,8.0,7.0,9.0,5.0,6.0,4.0,26.0,2.0,7.0,5.0,6.0,0
630,2.0,6.0,7.0,27.0,8.0,9.0,8.0,7.557342316902384,8.0,7.0,26.0,2.0,7.0,5.0,6.0,0
629,2.0,6.0,7.0,24.0,9.0,6.0,7.0,7.0,6.0,5.0,26.0,2.0,7.0,5.0,6.0,0
628,2.0,6.0,7.0,23.0,8.0,7.0,7.0,7.0,5.0,5.0,26.0,2.0,7.0,5.0,6.0,0
627,2.0,6.0,7.0,22.0,8.0,6.0,6.0,5.0,5.700058315194336,8.22763988351416,26.0,2.0,7.0,5.0,6.0,0
626,2.0,6.0,7.0,26.0,7.0,8.0,8.0,8.0,5.0,9.0,26.0,2.0,7.0,5.0,6.0,1
625,2.0,6.0,7.0,22.0,8.0,7.0,6.0,6.0,4.0,4.0,26.0,2.0,7.0,5.0,6.0,1
624,2.0,6.0,7.0,23.0,7.0,4.0,5.0,6.0,5.0,4.0,26.0,2.0,7.0,5.0,6.0,0
623,2.0,6.0,7.0,25.0,7.0,8.0,8.0,6.0,10.0,6.0,26.0,2.0,7.0,5.0,6.0,0
622,2.0,6.0,7.0,27.0,9.0,8.0,7.0,8.0,5.593542347328516,8.0,26.0,2.0,7.0,5.0,6.0,0
621,2.0,6.0,7.0,21.0,7.0,6.0,7.0,7.0,7.0,6.0,26.0,2.0,7.0,5.0,6.0,0
620,2.0,6.0,7.0,27.0,8.0,7.0,7.0,7.0,6.0,7.0,26.0,2.0,7.0,5.0,6.0,0
619,2.0,6.0,7.0,21.0,6.0,8.0,8.0,6.0,8.0,5.0,26.0,2.0,7.0,5.0,6.0,0
618,2.0,6.0,7.0,24.0,4.0,5.0,7.0,1.0,5.0,1.0,28.0,6.0,6.0,6.0,6.0,0
617,2.0,6.0,7.0,23.0,6.0,6.0,8.0,3.0,8.0,3.0,28.0,6.0,6.0,6.0,6.0,0
616,2.0,6.0,7.0,27.0,6.0,4.0,7.0,4.0,5.0,2.0,28.0,6.0,6.0,6.0,6.0,0
615,2.0,6.0,7.0,26.0,2.0,2.0,5.0,2.0,8.0,4.0,28.0,6.0,6.0,6.0,6.0,0
614,2.0,6.0,7.0,25.0,7.0,8.0,9.0,7.0,8.0,9.0,28.0,6.0,6.0,6.0,6.0,1
613,2.0,6.0,7.0,21.0,4.0,5.0,6.0,5.0,6.0,5.0,28.0,6.0,6.0,6.0,6.0,0
612,2.0,6.0,7.0,30.0,6.0,6.0,7.0,3.0,7.0,3.0,28.0,6.0,6.0,6.0,6.0,0
611,2.0,6.0,7.0,27.0,8.0,8.0,9.0,5.0,9.0,6.0,28.0,6.0,6.0,6.0,6.0,0
610,2.0,6.0,7.0,24.0,4.0,5.0,7.0,3.0,6.0,4.0,28.0,6.0,6.0,6.0,6.0,0
609,2.0,6.0,7.0,23.0,4.0,5.0,5.0,2.0,6.0,5.0,28.0,6.0,6.0,6.0,6.0,0
608,2.0,6.0,7.0,22.0,6.0,8.0,7.0,4.0,7.0,2.0,28.0,6.0,6.0,6.0,6.0,1
607,2.0,6.0,7.0,26.0,4.0,6.0,5.0,3.0,3.0,3.0,28.0,6.0,6.0,6.0,6.0,0
606,2.0,6.0,7.0,22.0,3.0,6.0,6.0,4.0,5.0,1.0,28.0,6.0,6.0,6.0,6.0,0
605,2.0,6.0,7.0,23.0,4.0,7.0,6.0,1.0,4.0,3.0,28.0,6.0,6.0,6.0,6.0,0
604,2.0,6.0,7.0,25.0,6.0,8.0,7.0,5.0,8.0,7.0,28.0,6.0,6.0,6.0,6.0,0
603,2.0,6.0,7.0,27.0,7.0,7.0,8.0,3.5480258262699818,8.0,2.551748297024764,28.0,6.0,6.0,6.0,6.0,0
602,2.0,6.0,7.0,21.0,6.0,7.0,7.0,6.0,7.0,5.0,28.0,6.0,6.0,6.0,6.0,1
601,2.0,6.0,7.0,27.0,6.0,7.0,7.0,4.0,6.0,6.0,28.0,6.0,6.0,6.0,6.0,1
600,2.0,6.0,7.0,21.0,6.0,8.0,8.0,6.0,8.0,4.0,28.0,6.0,6.0,6.0,6.0,0
